Video ID,Published At,Channel ID,Title,Description,Thumbnail URL,Channel Title,Category ID,View Count,Like Count,Favorite Count,Comment Count
ervxCGZ5DBs,2024-04-27T13:16:26Z,UCvoQlzEzqa6vQA8hq9GNNug,アークナイツ　「2024特別記念動画」,"探し求め、かつて揺らめいていた夜明けの色は、光芒と共に駆け抜け暗黒を越える。

たとえその両手が空っぽだったとしても、私と一緒に、前へ進みましょう。

音楽：Grown-up’s Paradise by Mili
監督：Hiromatsu Shu

公式サイト：https://www.arknights.jp/
公式X（旧Twitter）：https://twitter.com/ArknightsStaff

---
© HYPERGRYPH/© Yostar",https://i.ytimg.com/vi/ervxCGZ5DBs/hqdefault.jpg,アークナイツ 公式チャンネル,20,276862,16909,0,581
qFzPCxDEGzU,2024-04-26T13:30:22Z,UCD-miitqNY3nyukJ4Fnf4_A,最悪のデバフを決めろ！！【デバフクイズ大会】,"最悪を決める大会です
【編集ミス】13:00 の疲労チームのパネルが、正解した緊張チームのものと同一になっていました。本来は唯華が1画ずつ多い不正解の回答となります。正しい画像はこちらです。
https://x.com/MitoTsukino/status/1783858051927396823

【参加者】
月ノ美兎 @TsukinoMito 
夢追翔 @YumeoiKakeru 
ましろ爻 @MashiroMeme 
叶 @Kanae 
える @Elu 
エクス・アルビオ @ExAlbio 
フレン・Ｅ・ルスタリオ @FurenELustario 

【LINEでご協力頂いた皆様】
イブラヒム@Ibrahim 
星川サラ @HoshikawaSara 
天宮こころ @AmamiyaKokoro 
三枝明那 @SaegusaAkina 
社築 @YashiroKizuku 
葉加瀬冬雪 @HakaseFuyuki 

【問題作成】
山上大喜様
https://twitter.com/yamagamiQuiz

【運動の内容・LINEの文章など一部案出し】
月ノ美兎メン限の皆様

【使用SE】
otologic
https://otologic.jp/free/license.html

月ノ美兎のTwitter（配信予定等はこちらで呟いています！）
https://twitter.com/MitoTsukino

※未成年者の視聴者の方々は、下記リンク先の注意事項もご覧ください。
https://www.anycolor.co.jp/notice-for-minors",https://i.ytimg.com/vi/qFzPCxDEGzU/hqdefault.jpg,月ノ美兎,24,808772,49469,0,1034
L-eVi4m5lK0,2024-04-27T11:30:16Z,UCi_ke-MhtRlm5GuWAR94E9w,YouTuber家事する時間あんの？って話,"==========

■りんりんのおみせやさん 公式X
https://twitter.com/rinrin_omiseya3

■りんりんのおみせやさん 公式Instagram
https://instagram.com/rinrin_omiseya3

【TikTok】
https://www.tiktok.com/@___rinrinrin___
【instagram】
https://www.instagram.com/riri_94413/
【Twitter】
https://twitter.com/RinrinFlamingo",https://i.ytimg.com/vi/L-eVi4m5lK0/hqdefault.jpg,リンリン共和国,24,442829,12400,0,765
pz_54hOTf5o,2024-04-26T10:00:47Z,UC9Wl5AzCQzp2esQ7uVoQz0g,【ハワイvlog】面白すぎる仲良し3人のハワイvlogが最高！！！,"@___nicoichi___ 
@NakamachiAya 



無断転載いっぱいしてね(^^)☆彡


＼とうあがクリエティブディレクターをつとめるオリジナルブランド『BG』を発表！！ ／

BG コンセプト
年齢にも性別にも囚われず
ありのままの自分を少し強くする
心躍るままに、好奇心をそのままに
今日という日をあなたの人生で1番の日に


【オリジナルアパレルブランド『BG』発売!!】
発売日：2023年9月7日(木)19:00〜
↓商品購入はこちらから
販売URL：https://frontrowbyuuum.com/pages/bg
公式Instagram：https://www.instagram.com/bg_by_toatakami
公式LINE：https://lin.ee/x0Mr4DY 


【初のフォトブック発売中!!】
タイトル：『何者』
発売日：2023年1月24日(火)　
定価： ¥2,420円 (税込)
↓ご予約はこちらから
https://www.amazon.co.jp/dp/4299038533


【デビューシングル『若者 (Young)』リリース!!】
各配信音楽サービス：
https://big-up.style/GKtFVD1WXo

MV：
https://www.youtube.com/watch?v=o-IuJwyc1ig


【初のエッセイ本発売中】
タイトル：生まれ変わっても自分でいたいって思うために生きてる
発売日 ‏ : ‎ 2021年12月1日
定価：1,430円(本体1,300円+税)

Amazon：
https://www.amazon.co.jp/dp/B09KNGHSWS

セブンネットショッピング：
https://7net.omni7.jp/detail/1107245841


【とうあSNSアカウント】
Instagram：https://instagram.com/___2toua2___
TikTok：https://vt.tiktok.com/ZSJNXvVX9
Twitter：https://twitter.com/___2toua2___

150-0001
東京都渋谷区神宮前3-21-8T.S.原宿第２ビル
アソビシステム株式会社
unno@asobisystem.com",https://i.ytimg.com/vi/pz_54hOTf5o/hqdefault.jpg,とうあ,24,1284109,20423,0,399
46uSpBM6Po4,2024-04-26T13:37:18Z,UCuxfK38dUXj6oY_L4JjTCkA,EVIL NUM+「Ringing evil phone」あんさんぶるスターズ！！ Music ゲームサイズMV,"あんさんぶるスターズ！！ Music MV、シャッフルユニット『EVIL NUM+（イービルナンバー）』が歌う『Ringing evil phone』です！

−−−−−−−−−−−−−−−−−−−−

【楽曲情報】

『Ringing evil phone』
作詞: こだまさおり
作曲/編曲: amazuti

−−−−−−−−−−−−−−−−−−−−

【インストールはこちら！】

▼あんさんぶるスターズ！！Music
iOS・Android　https://bit.ly/3AjDsAq
3Dで踊るアイドルのMVが楽しめる本格派リズムゲーム♪

▼あんさんぶるスターズ！！Basic
iOS・Android　https://bit.ly/39aEylT
ストーリーとカード集めを中心に、手軽にゲームを楽しみたい方へ♪

−−−−−−−−−−−−−−−−−−−−

【アプリ「あんさんぶるスターズ！！」とは？】
個性あふれるアイドルたちをプロデュースできるスマートフォン向けゲーム！
お好みのプレイスタイルから選べる『Music』と『Basic』の2つがあり、どちらも同じストーリーやカードイラストが楽しめます。
※『Basic』では、2020年以前に配信したストーリー等も楽しむことができます

［公式サイト］https://ensemble-stars.jp/",https://i.ytimg.com/vi/46uSpBM6Po4/hqdefault.jpg,あんスタチャンネル,20,800307,27989,0,1584
9SXKHo0aKTQ,2024-04-26T11:00:07Z,UCi_AquB9uaI3-9xXkuWG7IQ,BE:FIRST / Masterplan -Dance Practice-,"2024.4.22 Streaming & Download
BE:FIRST / Masterplan
https://BEFIRST.lnk.to/Masterplan

2024.4.24 On Sale
BE:FIRST / Masterplan
https://befirst-sp.com/masterplan/

BE:FIRST / Masterplan - Playlist -
https://www.youtube.com/playlist?list=PLbnrvWONK6Fck9nlXeFQxn1kFNCGaIdkm

Lyrics : SKY-HI
Music : Ryosuke “Dr.R” Sakai, Daisuke Nakamura, SKY-HI
Produced by SKY-HI, Ryosuke “Dr.R” Sakai
Recording & Mixing Engineer : Ryosuke “Dr.R” Sakai
Recording & Mixing Studio : STUDIO726 TOKYO
Mastering Engineer : Mike Bozzi (Bernie Grundman Mastering, Hollywood CA)
English Subtitles : Nelson Babin-Coy
Total Produced by SKY-HI (BMSG)


Masterplan - Dance Practice -
Director / Camera : Takahiro Tsuboi
Audio Track : Ambient mic version

“Masterplan”
「Boom Boom Back」、「Mainstream」と、より研ぎ澄ませたクリエイティブを提示した2023年のBE:FIRST。一般的に想像されるであろうダンス&ボーカルグループのイメージの更新に挑戦し、これ以上ない形でそれを成したのが昨年であった。
その上でスタートした2024年、我々に当然守りに入る意識はない。
胡座をかけるような立場でもない。
これまでに作り上げた“最高”の更にその上の最高を提示するタイミングが来たのだ。
デビュー曲から幾度となく共に歴史を作ってきたRyosuke “Dr.R” Sakaiとのコラボレーションは、これ以上ない、それでいて思い描いたその通りの軌跡を辿りここに帰結する。
これが3年越しのMasterplan。
本当のゼロから狙いすまして東京ドームまでたどり着いたこの奇跡は、我々にとって必然であったとBE:FIRSTは証明する。

BE:FIRST / Music Video - Playlist -
https://www.youtube.com/playlist?list=PLbnrvWONK6FdEWKeXArhrUMu53Xb7ruxl

BE:FIRST / Streaming 
https://befirst.lnk.to/Streaming

＜BE:FIRST PROFILE＞
SKY-HI率いるBMSGに所属する7人組ダンス＆ボーカルグループBE:FIRST。
プレデビュー曲「Shining One」オリコン週間デジタルシングルランキングとオリコン週間ストリーミングランキングの2部門で同時1位を獲得するなど、新人とは思えぬクオリティーの高さと勢いで早くから注目されていました。
9都市22公演をまわる全国アリーナツアー「BE:FIRST ARENA TOUR　2023-2024""Mainstream”」で躍進をつづけるBE:FIRSTは、昨年9月にリリースしたCDシングル「Mainstream」にて各音楽チャートで1位など計116冠を獲得。
紅白歌合戦にも2年連続出場するなど、世界を目指すアーティストとしての道を駆け上がるボーイズグループです。

＜BE:FIRST SNS＞
Official Website：https://befirst.tokyo/
X : https://twitter.com/BEFIRSTofficial
X (global): https://twitter.com/BEFIRST_global
Instagram : https://www.instagram.com/befirst__official/
Facebook : https://www.facebook.com/BEFIRSTofficial
TikTok : https://www.tiktok.com/@befirst_official
YouTube Channel : https://www.youtube.com/c/BEFIRSTOfficial
LINE : https://page.line.me/befirst
 
＜BMSG SNS＞
Official Website：https://bmsg.tokyo/
X：https://twitter.com/BMSG_official
Instagram : https://www.instagram.com/bmsg_official/
YouTube Channel：https://www.youtube.com/c/BMSG_official

#BEFIRST 
#BF_Masterplan
#Masterplan
#BMSG
#BME
#BESTY
#BEFIRSTXBESTY",https://i.ytimg.com/vi/9SXKHo0aKTQ/hqdefault.jpg,BE:FIRST Official,10,1556191,52376,0,3456
1enHsuNGPMQ,2024-04-26T13:00:01Z,UCwjAKjycHHT1QzHrQN5Stww,SixTONES【ドーム公演の裏側話しちゃいます】波乱の打ち上げ...ありのまま！,"どうも！SixTONESです！ 
今回はドーム公演の打ち上げの模様を動画にしちゃいます。
ネタバレ注意な内容ですが…終わったからいっかwww
みんなもメシでも食いながら、ゆったりまったり見てね〜。

#ドーム公演
#SixTONES
#打ち上げ
#VVS

▶︎SixTONES Official web site
https://www.sixtones.jp/

▶︎Subscribe SixTONES YouTube Channel
https://www.youtube.com/@SixTONES_official

▶︎Music Content: 
https://www.youtube.com/playlist?list=PLqiG_x2P16Ovxcyk9NbkRI-oPKSXtWmvq

▶︎Instagram
https://www.instagram.com/sixtones_official/

▶︎STARTO ENTERTAINMENT Official Site
https://starto.jp/sixtones/",https://i.ytimg.com/vi/1enHsuNGPMQ/hqdefault.jpg,SixTONES,10,1489649,65747,0,6924
NGpZYJ8bJnw,2024-04-26T10:00:17Z,UCjeLh8KgFo4N8SoiYiTzDHw,【河合郁人】大好きな後輩・timelesz菊池風磨に聞きたいことを全部聞きました【釣り堀トーク】,"#河合郁人 #かわいたち #菊池風磨 #timelesz #釣り堀 #裏話

河合郁人 Instagram
https://www.instagram.com/fumito.kawai_2310/

STARTO ENTERTAINMENT 公式サイト
https://starto.jp/",https://i.ytimg.com/vi/NGpZYJ8bJnw/hqdefault.jpg,かわいたちチャンネル〜Purple Rain〜,24,627930,14850,0,729
xfqBQ2XhBCg,2024-04-26T09:00:08Z,UC3IZKseVpdzPSBaWxBxundA,ZICO (지코) ‘SPOT! (feat. JENNIE)’ Official MV,"ZICO 11th Digital Single ‘SPOT! (feat. JENNIE)’

🎧http://zico.lnk.to/SPOT 

#ZICO #지코 #JENNIE #제니 #SPOT #스팟
      
Credits:

DIRECTOR | YONGSEOK CHOI (LUMPENS) 
CO-DIRECTOR | RAN RO (LUMPENS)

PRODUCTION HOUSE | NEWYEAR     
EXECUTIVE PRODUCER | YEONJIN KIM
PRODUCER | HYUNSIK BANG
PRODUCTION ASSISTANT | WONSUNG YOON, DONGHUN LEE, DOHOON LEE, WONHWA YOON, BOM LEE, TAEIN JUNG, INSEOP SIM, SUNGYONG KIM, YEBIN GO
               
DOP | HYUNWOO NAM (MOTHER)      
B CAMERA OPERATOR | EUNKI KIM
2ND AC | YOUNGSEO PARK
DIT | MINJOO YOU
3RD AC | SANGPHILL KIM
      
JIMMY JIB OPERATOR |  YOUNGU JI
JIMMY JIB ASSISTANT | JINHO YOU, EANTACK BAE, SEUNGJUN YOU
      
GAFFER | HYUNSUK SONG
CREW | JUNGHYUN CHOI, JUNHUI MIN, JAEHYEON IM, YEJIN LEE, JUNSEO LEE, YUJUN NAM, ILHO GONG, DONGCHAN JIN
      
PRODUCTION DESIGNER | MU:E
ART DIRECTOR | MU:E
ASST. ART DIRECTOR | JAWON KIM, YESOL KIM (@MU:E) 
ART TEAM MANAGER | ILHO HEO (@MU:E)
      
MODELS | CLADEN, JACK, ARNOLD, NOAH, ELISABETH, ARON, LIZ, LEI, DANIEL, TIANA, TEO 
DANCERS | B.B TRIPPIN / FOREIGN / UPTOWN FAMILY 
      
LOCATION | ZONE SYSTEM
LOCATION MANAGER | MINHO KIM, SEOKSOO SANG, DONGHO CHAE
      
DI | LUCID COLOUR
COLORIST | WONSEOK KO
DI CREW | IMGOO JO, DAIN KIM, SUHYEON BAE, BORAM YEOM, HYEWON HONG 
DI PRODUCER | MINJI NAM
MANAGER | YUJIN SEO 
     

Connect with ZICO :
@ ZICO Official
YouTube🔗 https://www.youtube.com/@ZICOOFFICIAL 
Twitter🔗 https://twitter.com/zico_koz 
Instagram🔗 https://www.instagram.com/woozico0914 
TikTok🔗 https://www.tiktok.com/@kozico0914 
Weibo🔗  https://weibo.com/KOZico0914

@ KOZ Entertainment
Website🔗 https://kozofficial.com
YouTube🔗 https://www.youtube.com/@KOZENTOFFICIAL 
Twitter🔗 https://twitter.com/KOZ_Entofficial 
Instagram🔗 https://www.instagram.com/koz_entofficial/ 

ⓒ KOZ Entertainment. All Rights Reserved.",https://i.ytimg.com/vi/xfqBQ2XhBCg/hqdefault.jpg,HYBE LABELS,10,31316874,1815297,0,104199
WNCh_DYBR7g,2024-04-26T13:00:07Z,UCbf6IAYfPy8CwHVgcHbxmNw,【2~6巡目】勝負手！隠し球！あの現役選手をめぐり 名捕手4人が激しい駆け引き【フルタの方程式ドラフト会議】,"【フルタの方程式ドラフト会議2024 ルール説明】
▼2024年11月に実施予定のプレミア12の決勝戦を戦う日本代表を想定
    ・9イニング／指名打者制／延長タイブレーク(コールドなし) ／球数制限なし

▼指名する選手は野手9名＋投手3名の計12名とする
    ・投手/野手の指名順は問わず

▼指名対象は2024年シーズン開幕時点でNPB所属の日本人選手のみ
    ・MLBほか海外リーグ、国内独立リーグ所属選手は対象外とする
    ・支配下/育成は問わず

▼指名は1巡目〜12巡目まで全て抽選で行う
    ・くじ引きは年齢順で行い、昇順・降順を交互に行う

▼谷繁元信さんのチャンネルはこちら▼
https://www.youtube.com/@UC64uGOYi7v1ClET3GJVlYyA 

▼里崎智也さんのチャンネルはこちら▼
https://www.youtube.com/@UCFCtAX45lgHcf4s0vAgAxww 

00:00 2巡目 いきなり考え込む4人の指名した選手は…
05:12 3巡目 古田敦也が唸った 里崎智也の“勝負手”
10:51 4巡目 チーム戦略が見えてくる 注目の指名に
16:57 5巡目 起用法でも激論！指名確定後も駆け引きが
22:24 ここまでの指名をおさらい 解説・真中のお気に入りは？
23:53 6巡目 全員が驚いた谷繁元信の“隠し球” はアノ選手

#プロ野球 #ドラフト会議 #キャッチャー 

●X(旧Twitter)
https://twitter.com/furuta_atsuya27

●Instagram
https://instagram.com/atsuyafuruta?igshid=1qp70xr01hq90

●書籍の案内
[フルタの方程式(DVD付)] 
https://amzn.to/2PUFepF

[フルタの方程式　バッターズ・バイブル]
https://amzn.to/3ek6HKK",https://i.ytimg.com/vi/WNCh_DYBR7g/hqdefault.jpg,フルタの方程式【古田敦也 公式チャンネル】,17,708397,7486,0,696
